Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-16 09:30:00-04:00,137.02000427246094,137.8800048828125,134.92010498046875,135.18499755859375,135.18499755859375,1022889
2024-09-16 09:35:00-04:00,135.16000366210938,135.1649932861328,133.3000030517578,134.5850067138672,134.5850067138672,447798
2024-09-16 09:40:00-04:00,134.5850067138672,134.625,132.6699981689453,133.3699951171875,133.3699951171875,374072
2024-09-16 09:45:00-04:00,133.43499755859375,135.33999633789062,133.3300018310547,135.16000366210938,135.16000366210938,232351
2024-09-16 09:50:00-04:00,135.27999877929688,136.0,134.64500427246094,135.97000122070312,135.97000122070312,213048
2024-09-16 09:55:00-04:00,136.07989501953125,136.89999389648438,135.50900268554688,136.3800048828125,136.3800048828125,228599
2024-09-16 10:00:00-04:00,136.36000061035156,136.97000122070312,135.49000549316406,136.24000549316406,136.24000549316406,211523
2024-09-16 10:05:00-04:00,136.24000549316406,136.71600341796875,135.80050659179688,136.1999969482422,136.1999969482422,92143
2024-09-16 10:10:00-04:00,136.0850067138672,137.77000427246094,135.96009826660156,137.75050354003906,137.75050354003906,184650
2024-09-16 10:15:00-04:00,137.77000427246094,137.83999633789062,136.57000732421875,136.6112060546875,136.6112060546875,150953
2024-09-16 10:20:00-04:00,136.60499572753906,136.60499572753906,135.2100067138672,135.80999755859375,135.80999755859375,197145
2024-09-16 10:25:00-04:00,135.86000061035156,136.32000732421875,134.77430725097656,134.9499969482422,134.9499969482422,152755
2024-09-16 10:30:00-04:00,135.07000732421875,135.23829650878906,133.44000244140625,133.60000610351562,133.60000610351562,220569
2024-09-16 10:35:00-04:00,133.63999938964844,134.47000122070312,133.52000427246094,134.0605010986328,134.0605010986328,162952
2024-09-16 10:40:00-04:00,134.0850067138672,134.72000122070312,134.02999877929688,134.52000427246094,134.52000427246094,126429
2024-09-16 10:45:00-04:00,134.5050048828125,134.58990478515625,133.63999938964844,134.58990478515625,134.58990478515625,119928
2024-09-16 10:50:00-04:00,134.49000549316406,134.8000030517578,133.89500427246094,134.02000427246094,134.02000427246094,90828
2024-09-16 10:55:00-04:00,134.05499267578125,134.25999450683594,133.33999633789062,133.48500061035156,133.48500061035156,86749
2024-09-16 11:00:00-04:00,133.47999572753906,133.7899932861328,133.17999267578125,133.1999969482422,133.1999969482422,158295
2024-09-16 11:05:00-04:00,133.36000061035156,134.7100067138672,133.21139526367188,134.44000244140625,134.44000244140625,112433
2024-09-16 11:10:00-04:00,134.57000732421875,134.9499969482422,134.42010498046875,134.72999572753906,134.72999572753906,95136
2024-09-16 11:15:00-04:00,134.5,134.85000610351562,134.39999389648438,134.44000244140625,134.44000244140625,56629
2024-09-16 11:20:00-04:00,134.4499969482422,135.58999633789062,134.4199981689453,135.47999572753906,135.47999572753906,112179
2024-09-16 11:25:00-04:00,135.52999877929688,135.69000244140625,134.8177947998047,135.33999633789062,135.33999633789062,70284
2024-09-16 11:30:00-04:00,135.33999633789062,135.99000549316406,135.17379760742188,135.82200622558594,135.82200622558594,102499
2024-09-16 11:35:00-04:00,135.91000366210938,135.9499969482422,135.19009399414062,135.55999755859375,135.55999755859375,69038
2024-09-16 11:40:00-04:00,135.55999755859375,135.6999969482422,135.1732940673828,135.38600158691406,135.38600158691406,31071
2024-09-16 11:45:00-04:00,135.44000244140625,135.75990295410156,134.9600067138672,135.7100067138672,135.7100067138672,45862
2024-09-16 11:50:00-04:00,135.69000244140625,136.4322052001953,135.1656951904297,136.27000427246094,136.27000427246094,139010
2024-09-16 11:55:00-04:00,136.2899932861328,136.35000610351562,135.91000366210938,136.22999572753906,136.22999572753906,62670
2024-09-16 12:00:00-04:00,136.25,136.35000610351562,135.5200958251953,135.63999938964844,135.63999938964844,45867
2024-09-16 12:05:00-04:00,135.5832977294922,136.58999633789062,135.4344940185547,136.31190490722656,136.31190490722656,61794
2024-09-16 12:10:00-04:00,136.35000610351562,136.80999755859375,136.3000030517578,136.6199951171875,136.6199951171875,89166
2024-09-16 12:15:00-04:00,136.64999389648438,136.64999389648438,135.7100067138672,135.91000366210938,135.91000366210938,80099
2024-09-16 12:20:00-04:00,135.9949951171875,136.10000610351562,135.35000610351562,135.4199981689453,135.4199981689453,76284
2024-09-16 12:25:00-04:00,135.4600067138672,136.12139892578125,135.3350067138672,135.97000122070312,135.97000122070312,132326
2024-09-16 12:30:00-04:00,135.95449829101562,136.10000610351562,135.25,135.77000427246094,135.77000427246094,34080
2024-09-16 12:35:00-04:00,135.72999572753906,136.3000030517578,135.69000244140625,136.19000244140625,136.19000244140625,42754
2024-09-16 12:40:00-04:00,136.27000427246094,136.6999969482422,136.14999389648438,136.4949951171875,136.4949951171875,69756
2024-09-16 12:45:00-04:00,136.36000061035156,136.5050048828125,135.75999450683594,136.0,136.0,62101
2024-09-16 12:50:00-04:00,136.14999389648438,136.5500030517578,136.1002960205078,136.2989044189453,136.2989044189453,32273
2024-09-16 12:55:00-04:00,136.4499969482422,136.72000122070312,136.07000732421875,136.14950561523438,136.14950561523438,32334
2024-09-16 13:00:00-04:00,136.19000244140625,136.25,135.72999572753906,135.7899932861328,135.7899932861328,26248
2024-09-16 13:05:00-04:00,135.84500122070312,135.94000244140625,135.0,135.1300048828125,135.1300048828125,69695
2024-09-16 13:10:00-04:00,135.1300048828125,135.1300048828125,134.61000061035156,134.6649932861328,134.6649932861328,54948
2024-09-16 13:15:00-04:00,134.67999267578125,135.3000030517578,134.2899932861328,134.30999755859375,134.30999755859375,52580
2024-09-16 13:20:00-04:00,134.30999755859375,134.84500122070312,134.1999969482422,134.7100067138672,134.7100067138672,52073
2024-09-16 13:25:00-04:00,134.77999877929688,134.8699951171875,134.38499450683594,134.6699981689453,134.6699981689453,34304
2024-09-16 13:30:00-04:00,134.7100067138672,134.8144989013672,134.35000610351562,134.6199951171875,134.6199951171875,37738
2024-09-16 13:35:00-04:00,134.6999969482422,135.02499389648438,134.4001007080078,134.97000122070312,134.97000122070312,38296
2024-09-16 13:40:00-04:00,134.9510955810547,135.2198944091797,134.60000610351562,135.01499938964844,135.01499938964844,28028
